sample_idx,id,base_id,name_primary,base_name_primary,names,base_names,categories_list,base_categories_list,categories,base_categories,address_string,base_address_string,addresses,base_addresses,address_street,address_city,address_state,address_postcode,base_address_street,base_address_city,base_address_state,base_address_postcode,websites,base_websites,phones,base_phones,emails,base_emails,socials,base_socials,brand,base_brand,quality_score_names_base,quality_score_names,quality_diff_names,label_names,quality_score_addresses_base,quality_score_addresses,quality_diff_addresses,label_addresses,quality_score_categories_base,quality_score_categories,quality_diff_categories,label_categories,quality_score_websites_base,quality_score_websites,quality_diff_websites,label_websites,quality_score_phones_base,quality_score_phones,quality_diff_phones,label_phones,quality_score_emails_base,quality_score_emails,quality_diff_emails,label_emails,quality_score_socials_base,quality_score_socials,quality_diff_socials,label_socials,quality_score_brand_base,quality_score_brand,quality_diff_brand,label_brand,label_overall,quality_score_a,quality_score_b,quality_difference
1823,08f2e615ae38402e035e9d40fe922a22,2db7712a25a6cc74cb43e7f8,児童発達支援・放課後等デイサービス PRIDEぷらす,児童発達支援・放課後等デイサービス PRIDEぷらす,{'primary': '児童発達支援・放課後等デイサービス PRIDEぷらす'},"{'primary': '児童発達支援・放課後等デイサービス PRIDEぷらす', 'common': {}, 'rules': []}","['skilled_nursing', 'child_care_and_day_care', 'health_and_medical']",[],"{'primary': 'skilled_nursing', 'alternate': ['child_care_and_day_care', 'health_and_medical']}",{},"安養寺8丁目4-1, 栗東市, 滋賀県, 〒520-3015","安養寺8丁目4-1, 栗東市, 滋賀県, 520-3015","[{'freeform': '安養寺8丁目4-1', 'locality': '栗東市', 'postcode': '〒520-3015', 'region': '滋賀県', 'country': 'JP'}]","[{'freeform': '安養寺8丁目4-1', 'locality': '栗東市', 'region': '滋賀県', 'country': 'JP', 'postcode': '520-3015'}]",安養寺8丁目4-1,栗東市,滋賀県,〒520-3015,安養寺8丁目4-1,栗東市,滋賀県,520-3015,['https://h-navi.jp/support_facility/facilities/161617'],['https://h-navi.jp/support_facility/facilities/161617'],"[""08056128367""]","[""080-5612-8367""]",,['rittou@prideplus.net'],,,,"{'wikidata': '', 'names': {'primary': '児童発達支援・放課後等デイサービス PRIDEぷらす', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.45000000000000007,0.45000000000000007,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.33000000000000007,0.34,-0.009999999999999953
1824,08f194990605609d032971c417e59bd4,b7fcf5ba84874ddbd1ccb510,Auto-école De L'etoile,Auto-Ecole de l'Etoile,"{'primary': ""Auto-école De L'etoile""}","{'primary': ""Auto-Ecole de l'Etoile"", 'common': {}, 'rules': []}","['driving_school', 'education']",['Community and Government > Education > Driving School'],"{'primary': 'driving_school', 'alternate': ['education']}","{'primary': 'Community and Government > Education > Driving School', 'alternate': []}","11 Rue Roger Bouvry, Seclin, 59113","11 rue Roger Bouvry, Seclin, Nord, 59113","[{'freeform': '11 Rue Roger Bouvry', 'locality': 'Seclin', 'postcode': '59113', 'country': 'FR'}]","[{'freeform': '11 rue Roger Bouvry', 'locality': 'Seclin', 'region': 'Nord', 'country': 'FR', 'postcode': '59113'}]",11 Rue Roger Bouvry,Seclin,,59113,11 rue Roger Bouvry,Seclin,Nord,59113,['https://5dd4003c373cc.site123.me/?fbclid=IwAR2AUAv-4zCJngwQOGAX2hYUFUXzulv5j-ejyD3SVuurxuTZvfj3cOAQjgI'],['https://5dd4003c373cc.site123.me/?fbclid=IwAR2AUAv-4zCJngwQOGAX2hYUFUXzulv5j-ejyD3SVuurxuTZvfj3cOAQjgI'],"[""+33973693179""]","[""06 85 06 39 67""]",,['ae.etoile59113@gmail.com'],['https://www.facebook.com/114323466687896'],,,"{'wikidata': '', 'names': {'primary': ""Auto-Ecole de l'Etoile"", 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.9500000000000001,0.8500000000000001,0.09999999999999998,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.43000000000000005,0.42000000000000004,0.010000000000000009
1825,08f1f852314e30580373a86cedf0b53a,742a955fa2df4694bbae6746,Médiathèque De Seltz,Médiathèque municipale,{'primary': 'Médiathèque De Seltz'},"{'primary': 'Médiathèque municipale', 'common': {}, 'rules': []}","['library', 'public_service_and_government', 'travel_services']",['Community and Government > Library'],"{'primary': 'library', 'alternate': ['public_service_and_government', 'travel_services']}","{'primary': 'Community and Government > Library', 'alternate': []}","2 Avenue du Général Schneider, Seltz, 67470","2 avenue du Général Schneider, Seltz, Bas-Rhin, 67470","[{'freeform': '2 Avenue du Général Schneider', 'locality': 'Seltz', 'postcode': '67470', 'country': 'FR'}]","[{'freeform': '2 avenue du Général Schneider', 'locality': 'Seltz', 'region': 'Bas-Rhin', 'country': 'FR', 'postcode': '67470'}]",2 Avenue du Général Schneider,Seltz,,67470,2 avenue du Général Schneider,Seltz,Bas-Rhin,67470,['https://seltz.bibenligne.fr/'],['http://mediatheque.seltz.fr'],"[""+33388055939""]","[""03 88 05 59 39""]",,['mediatheque@ville-seltz.fr'],['https://www.facebook.com/1405509863052634'],,,"{'wikidata': '', 'names': {'primary': 'Médiathèque municipale', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.9,0.8,0.09999999999999998,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.42000000000000004,0.41000000000000003,0.010000000000000009
1826,08f1f8d61886518b0383df6b6adad249,414a6cd998474254397163cd,Dorfladen Moosach,Dorfladen Moosach UG,{'primary': 'Dorfladen Moosach'},"{'primary': 'Dorfladen Moosach UG', 'common': {}, 'rules': []}","['grocery_store', 'health_food_store', 'cafe']",['Retail > Food and Beverage Retail'],"{'primary': 'grocery_store', 'alternate': ['health_food_store', 'cafe']}","{'primary': 'Retail > Food and Beverage Retail', 'alternate': []}","Grafinger Straße 4, Moosach, 85665","Taubenstr. 1, Moosach, Bayern, 85665","[{'freeform': 'Grafinger Straße 4', 'locality': 'Moosach', 'postcode': '85665', 'country': 'DE'}]","[{'freeform': 'Taubenstr. 1', 'locality': 'Moosach', 'region': 'Bayern', 'country': 'DE', 'postcode': '85665'}]",Grafinger Straße 4,Moosach,,85665,Taubenstr. 1,Moosach,Bayern,85665,['https://dorfladen-moosach.de/'],['https://dorfladen-moosach.de'],"[""+4980916179173""]","[""04922 84333112""]",,,['https://www.facebook.com/235059490601603'],,,"{'wikidata': '', 'names': {'primary': 'Dorfladen Moosach UG', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.5,0.39999999999999997,0.10000000000000003,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.3400000000000001,0.33,0.010000000000000064
1827,08f18252ed2e644003e208e0b4a322d1,635db9fa792a4f8b2d775d4b,Speedwell Family Support,Speedwell Trust,{'primary': 'Speedwell Family Support'},"{'primary': 'Speedwell Trust', 'common': {}, 'rules': []}","['charity_organization', 'counseling_and_mental_health']",['Community and Government > Organization > Charity'],"{'primary': 'charity_organization', 'alternate': ['counseling_and_mental_health']}","{'primary': 'Community and Government > Organization > Charity', 'alternate': []}","48 Parkanaur Road, Dungannon, NIR, BT70 3AA","57a Parkanaur Rd, Dungannon, Tyrone, BT70 3AA","[{'freeform': '48 Parkanaur Road', 'locality': 'Dungannon', 'postcode': 'BT70 3AA', 'region': 'NIR', 'country': 'GB'}]","[{'freeform': '57a Parkanaur Rd', 'locality': 'Dungannon', 'region': 'Tyrone', 'country': 'GB', 'postcode': 'BT70 3AA'}]",48 Parkanaur Road,Dungannon,NIR,BT70 3AA,57a Parkanaur Rd,Dungannon,Tyrone,BT70 3AA,['http://www.speedwell-trust.com'],['http://www.speedwell-trust.com'],"[""+442887767392""]","[""028 8776 7392""]",,,['https://www.facebook.com/557968681042209'],,,"{'wikidata': '', 'names': {'primary': 'Speedwell Trust', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.45000000000000007,0.85,-0.3999999999999999,0.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.33000000000000007,0.42,-0.08999999999999991
1828,08f3da10628053a503248b8a352da438,66ff8bd5ac0f2e19858d94cf,Pizza Hut,Pizza Hut,{'primary': 'Pizza Hut'},"{'primary': 'Pizza Hut', 'common': {}, 'rules': []}","['pizza_restaurant', 'fast_food_restaurant', 'restaurant']",['Dining and Drinking > Restaurant > Pizzeria'],"{'primary': 'pizza_restaurant', 'alternate': ['fast_food_restaurant', 'restaurant']}","{'primary': 'Dining and Drinking > Restaurant > Pizzeria', 'alternate': []}","B 408, 3rd Floor, Dlf Mall Of India, 201301","FC6, 4th Floor, DLF Mall of India,Plot No M3, Noida, Uttar Pradesh, 201301","[{'freeform': 'B 408, 3rd Floor, Dlf Mall Of India', 'postcode': '201301', 'country': 'IN'}]","[{'freeform': 'FC6, 4th Floor, DLF Mall of India,Plot No M3', 'locality': 'Noida', 'region': 'Uttar Pradesh', 'country': 'IN', 'postcode': '201301'}]","B 408, 3rd Floor, Dlf Mall Of India",,,201301,"FC6, 4th Floor, DLF Mall of India,Plot No M3",Noida,Uttar Pradesh,201301,['https://restaurants.pizzahut.co.in/pizza-hut-sector-18-pizza-restaurant-sector-18-noida-1467/Home?utm_source=locator&utm_medium=facebook'],['https://restaurants.pizzahut.co.in/pizza-hut-ph-mall-of-india-noida-pizzerias-sector-18-noida-289476/Home'],"[""+911133105058""]","[""1800 202 2022""]",,,['https://www.facebook.com/611217835711707'],,{'names': {'primary': 'Pizza Hut'}},"{'wikidata': '', 'names': {'primary': 'Pizza Hut', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.45000000000000007,0.2,0.25000000000000006,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.33000000000000007,0.29000000000000004,0.040000000000000036
1829,08f1f9b76a9252050316e85338ec5664,d504163f7ff34cdee90f674c,Tecnocasa Studio Rapallo,Tecnocasa,{'primary': 'Tecnocasa Studio Rapallo'},"{'primary': 'Tecnocasa', 'common': {}, 'rules': []}","['real_estate_agent', 'real_estate', 'commercial_real_estate']",[],"{'primary': 'real_estate_agent', 'alternate': ['real_estate', 'commercial_real_estate']}",{},"Corso Goffredo Mameli, 231, Rapallo, 42, 16035","Via Mameli 229, Rapallo, Genova, 16035","[{'freeform': 'Corso Goffredo Mameli, 231', 'locality': 'Rapallo', 'postcode': '16035', 'region': '42', 'country': 'IT'}]","[{'freeform': 'Via Mameli 229', 'locality': 'Rapallo', 'region': 'Genova', 'country': 'IT', 'postcode': '16035'}]","Corso Goffredo Mameli, 231",Rapallo,42,16035,Via Mameli 229,Rapallo,Genova,16035,['https://rapallo1.tecnocasa.it/'],['http://www.tecnocasa.it/annunci/immobili/liguria/genova/rapallo'],"[""+390185234102""]","[""0185 234102""]",,,['https://www.facebook.com/990941857737363'],,{'names': {'primary': 'Gruppo Tecnocasa'}},"{'wikidata': '', 'names': {'primary': 'Tecnocasa', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.3400000000000001,0.35000000000000003,-0.009999999999999953
1830,08f1ea5a0844374503cfcd8b2707713e,33ce15026ed24e60f0f73dfa,Pizzecco,Pizzecco Paolo,{'primary': 'Pizzecco'},"{'primary': 'Pizzecco Paolo', 'common': {}, 'rules': []}","['fabric_store', 'fashion']",['Retail > Furniture and Home Store > Carpet Store'],"{'primary': 'fabric_store', 'alternate': ['fashion']}","{'primary': 'Retail > Furniture and Home Store > Carpet Store', 'alternate': []}","Via Gemona, 48, Udine, 36, 33100","Via Gemona 48, Udine, Udine, 33100","[{'freeform': 'Via Gemona, 48', 'locality': 'Udine', 'postcode': '33100', 'region': '36', 'country': 'IT'}]","[{'freeform': 'Via Gemona 48', 'locality': 'Udine', 'region': 'Udine', 'country': 'IT', 'postcode': '33100'}]","Via Gemona, 48",Udine,36,33100,Via Gemona 48,Udine,Udine,33100,,,"[""+39043221210""]","[""0432 21210""]",,,['https://www.facebook.com/819538368384260'],,,"{'wikidata': '', 'names': {'primary': 'Pizzecco Paolo', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.3400000000000001,0.30000000000000004,0.040000000000000036
1831,08f2e762d2854b14035ad9d73e479d28,4d02f5109d33a143cf21b178,宮のもり 木場城公園,宮のもり 木場城公園,{'primary': '宮のもり 木場城公園'},"{'primary': '宮のもり 木場城公園', 'common': {}, 'rules': []}","['park', 'public_plaza', 'attractions_and_activities']",['Landmarks and Outdoors > Park'],"{'primary': 'park', 'alternate': ['public_plaza', 'attractions_and_activities']}","{'primary': 'Landmarks and Outdoors > Park', 'alternate': []}","西区木場字堤126-6, 950-1122","西区木場字堤126-6, 新潟市, 新潟県, 950-1122","[{'freeform': '西区木場字堤126-6', 'postcode': '950-1122', 'country': 'JP'}]","[{'freeform': '西区木場字堤126-6', 'locality': '新潟市', 'region': '新潟県', 'country': 'JP', 'postcode': '950-1122'}]",西区木場字堤126-6,,,950-1122,西区木場字堤126-6,新潟市,新潟県,950-1122,,,,[null],,,['https://www.facebook.com/231993153529232'],,,"{'wikidata': '', 'names': {'primary': '宮のもり 木場城公園', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.45000000000000007,0.2,0.25000000000000006,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.33000000000000007,0.24000000000000002,0.09000000000000005
1832,08f49863420dad2303d40e034f52aa8a,500d858be4b01d293cdca29a,CFE Zitacuaro,CFE,{'primary': 'CFE Zitacuaro'},"{'primary': 'CFE', 'common': {}, 'rules': []}","['public_and_government_association', 'public_service_and_government', 'cafe']",['Business and Professional Services > Office'],"{'primary': 'public_and_government_association', 'alternate': ['public_service_and_government', 'cafe']}","{'primary': 'Business and Professional Services > Office', 'alternate': []}","Avenida Revolución Sur 350, Zitácuaro, 61509","Revolucion sur 350, Zitacuaro, Michoacan, 61500","[{'freeform': 'Avenida Revolución Sur 350', 'locality': 'Zitácuaro', 'postcode': '61509', 'country': 'MX'}]","[{'freeform': 'Revolucion sur 350', 'locality': 'Zitacuaro', 'region': 'Michoacan', 'country': 'MX', 'postcode': '61500'}]",Avenida Revolución Sur 350,Zitácuaro,,61509,Revolucion sur 350,Zitacuaro,Michoacan,61500,,,,[null],,,['https://www.facebook.com/175327229271292'],,,"{'wikidata': '', 'names': {'primary': 'CFE', 'common': {}, 'rules': []}}",0.6,0.8,-0.20000000000000007,0.0,0.5,0.39999999999999997,0.10000000000000003,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.29000000000000004,0.28,0.010000000000000009
1833,08f1f9b089cf330d03b9a3ab6ad274ba,4f7e8d5de4b06aeda2c3c471,Giudice di Pace di Genova,Giudice di pace - Genova,{'primary': 'Giudice di Pace di Genova'},"{'primary': 'Giudice di pace - Genova', 'common': {}, 'rules': []}","['public_service_and_government', 'courthouse', 'social_service_organizations']",['Community and Government > Government Building > Courthouse'],"{'primary': 'public_service_and_government', 'alternate': ['courthouse', 'social_service_organizations']}","{'primary': 'Community and Government > Government Building > Courthouse', 'alternate': []}","Via Edmondo De Amicis, 2, Genova, 42, 16122","Via Edmondo de Amicis 2, Genova, Genova","[{'freeform': 'Via Edmondo De Amicis, 2', 'locality': 'Genova', 'postcode': '16122', 'region': '42', 'country': 'IT'}]","[{'freeform': 'Via Edmondo de Amicis 2', 'locality': 'Genova', 'region': 'Genova', 'country': 'IT'}]","Via Edmondo De Amicis, 2",Genova,42,16122,Via Edmondo de Amicis 2,Genova,Genova,,['www.giustizia.it'],,"[""+390105692790""]","[""105692790""]",,,['https://www.facebook.com/149151438473236'],,,"{'wikidata': '', 'names': {'primary': 'Giudice di pace - Genova', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.35,0.5,-0.15000000000000002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.31000000000000005,0.30000000000000004,0.010000000000000009
1834,08f806a3a6c1279103bd64ca153416f3,4f71cc73e4b09e60f8ab625c,A Credilar,Acredilar,{'primary': 'A Credilar'},"{'primary': 'Acredilar', 'common': {}, 'rules': []}","['electronics', 'furniture_store', 'shopping']","['Retail > Miscellaneous Store', 'Retail > Computers and Electronics Retail > Electronics Store', 'Retail > Department Store']","{'primary': 'electronics', 'alternate': ['furniture_store', 'shopping']}","{'primary': 'Retail > Miscellaneous Store', 'alternate': ['Retail > Computers and Electronics Retail > Electronics Store', 'Retail > Department Store']}","Avenida Santana, 958, Santana, AP, 68925-076","Av.: Santana, 958, Santana, Amapa, 68925-000","[{'freeform': 'Avenida Santana, 958', 'locality': 'Santana', 'postcode': '68925-076', 'region': 'AP', 'country': 'BR'}]","[{'freeform': 'Av.: Santana, 958', 'locality': 'Santana', 'region': 'Amapa', 'country': 'BR', 'postcode': '68925-000'}]","Avenida Santana, 958",Santana,AP,68925-076,"Av.: Santana, 958",Santana,Amapa,68925-000,,,"[""+559632811302""]","[""(96) 3281-1861""]",,,['https://www.facebook.com/102154996850429'],,,"{'wikidata': '', 'names': {'primary': 'Acredilar', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.45000000000000007,0.45000000000000007,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.33000000000000007,0.29000000000000004,0.040000000000000036
1835,08f1fa530560d13403e695a50124bd15,5c58a2874aa3f8002c7147b2,Volker Rentel GmbH Heizung- und Sanitärtechnik,Volker Rentel GmbH,{'primary': 'Volker Rentel GmbH Heizung- und Sanitärtechnik'},"{'primary': 'Volker Rentel GmbH', 'common': {}, 'rules': []}","['hvac_services', 'plumbing']",['Business and Professional Services > Home Improvement Service > Home Service'],"{'primary': 'hvac_services', 'alternate': ['plumbing']}","{'primary': 'Business and Professional Services > Home Improvement Service > Home Service', 'alternate': []}","Duisburger Str. 171 - 173, Oberhausen, North Rhine-Westphalia, 46049","Duisburger Str. 171 -173, Oberhausen, Nordrhein-Westfalen, 46049","[{'freeform': 'Duisburger Str. 171 - 173', 'locality': 'Oberhausen', 'postcode': '46049', 'region': 'North Rhine-Westphalia', 'country': 'DE'}]","[{'freeform': 'Duisburger Str. 171 -173', 'locality': 'Oberhausen', 'region': 'Nordrhein-Westfalen', 'country': 'DE', 'postcode': '46049'}]",Duisburger Str. 171 - 173,Oberhausen,North Rhine-Westphalia,46049,Duisburger Str. 171 -173,Oberhausen,Nordrhein-Westfalen,46049,['http://www.volker-rentel.de/'],['https://www.volker-rentel.de'],"[""0208802346""]","[""04920 8802346""]",,['info@volker-rentel.de'],,,,"{'wikidata': '', 'names': {'primary': 'Volker Rentel GmbH', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.3400000000000001,0.35000000000000003,-0.009999999999999953
1836,08f8005548a6a16903728acdaacede55,4ea6ae63b634bda7875d9a7e,Clinica Infanto-juvenil Dr. Teixeira,Clinica Infanto-juvenil Dr. Teixeira,{'primary': 'Clinica Infanto-juvenil Dr. Teixeira'},"{'primary': 'Clinica Infanto-juvenil Dr. Teixeira', 'common': {}, 'rules': []}","['dentist', 'hospital', 'pediatrician']","[""Health and Medicine > Physician > Doctor's Office""]","{'primary': 'dentist', 'alternate': ['hospital', 'pediatrician']}","{'primary': ""Health and Medicine > Physician > Doctor's Office"", 'alternate': []}","Rua Coelho de Resende, 3800, Teresina, PI, 64003-695","Rua Goncalves Ledo, Teresina, Piauí","[{'freeform': 'Rua Coelho de Resende, 3800', 'locality': 'Teresina', 'postcode': '64003-695', 'region': 'PI', 'country': 'BR'}]","[{'freeform': 'Rua Goncalves Ledo', 'locality': 'Teresina', 'region': 'Piauí', 'country': 'BR'}]","Rua Coelho de Resende, 3800",Teresina,PI,64003-695,Rua Goncalves Ledo,Teresina,Piauí,,['http://consultorioinfantojuvenildrteixeira.placeweb.site'],,,[null],,,['https://www.facebook.com/116485845177641'],,,"{'wikidata': '', 'names': {'primary': 'Clinica Infanto-juvenil Dr. Teixeira', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.35,0.45000000000000007,-0.10000000000000009,0.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.31000000000000005,0.34,-0.02999999999999997
1837,08f8ba6535299a4603d2699b6788a5d6,4f64afbae4b08383b1ccb233,Alimentare Massas e Congelados Especiais,Alimentare - Massas e Congelados,{'primary': 'Alimentare Massas e Congelados Especiais'},"{'primary': 'Alimentare - Massas e Congelados', 'common': {}, 'rules': []}","['restaurant', 'eat_and_drink']",['Dining and Drinking > Restaurant'],"{'primary': 'restaurant', 'alternate': ['eat_and_drink']}","{'primary': 'Dining and Drinking > Restaurant', 'alternate': []}","Avenida São Sebastião, 2170, Cuiabá, MT, 78045-200","Av. São Sebastião, 2170, Cuiabá, MT, 78045-400","[{'freeform': 'Avenida São Sebastião, 2170', 'locality': 'Cuiabá', 'postcode': '78045-200', 'region': 'MT', 'country': 'BR'}]","[{'freeform': 'Av. São Sebastião, 2170', 'locality': 'Cuiabá', 'region': 'MT', 'country': 'BR', 'postcode': '78045-400'}]","Avenida São Sebastião, 2170",Cuiabá,MT,78045-200,"Av. São Sebastião, 2170",Cuiabá,MT,78045-400,['http://www.alimentarecongelados.com.br'],['http://www.alimentarecongelados.com.br'],"[""+556536217003""]","[""(65) 3621-7003""]",,,['https://www.facebook.com/281190655254375'],,,"{'wikidata': '', 'names': {'primary': 'Alimentare - Massas e Congelados', 'common': {}, 'rules': []}}",0.8,0.8,0.0,2.0,0.45000000000000007,0.45000000000000007,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.33000000000000007,0.34,-0.009999999999999953
